token,timeframe,timestamp,close,volume,return_3,vol_zscore_7,range_3,volatility_7,compression,expansion
LAB,hour,2026-04-26T08:00:00.000Z,0.938768029359318,3857769.6366626364,0.033585802872290044,0.9901394620273783,0.06813024153146327,0.0332857547065978,false,false
LAB,hour,2026-04-26T07:00:00.000Z,0.908201775583496,2967779.144814925,0.020895497042735998,0.8280328551506656,0.04626795262155022,0.03154217141676256,false,false
LAB,hour,2026-04-26T06:00:00.000Z,0.91691795789575,2597300.4772330895,-0.03504911479660074,0.9721164129869347,0.03365579609903755,0.03023856234299921,false,false
LAB,hour,2026-04-26T05:00:00.000Z,0.89134447215014,3332691.911614717,-0.05051680045127146,1.1581417614030338,0.02869091192535311,0.0314301826972025,false,false
LAB,hour,2026-04-26T04:00:00.000Z,0.786602032563655,3257266.20494427,-0.13389066866965366,1.317394685610172,0.16566944901906203,0.05673986980778531,false,false
LAB,hour,2026-04-26T03:00:00.000Z,0.804783696995842,2140290.863952267,-0.1222947592358719,1.2641789428086094,0.13315810950184495,0.05685518851816579,false,false
LAB,hour,2026-04-26T02:00:00.000Z,0.852585449531429,2154327.928474046,-0.04348377516182358,1.1878481310238735,0.08388411704546968,0.05556563565950687,false,false
LAB,hour,2026-04-26T01:00:00.000Z,0.849201725724599,2708469.699375205,0.07958241978719793,0.9410678523949922,0.059397018992836316,0.05539663826183295,false,false
LAB,hour,2026-04-26T00:00:00.000Z,0.82970482243042,2595208.9026661264,0.030966240404229742,0.8288496271977607,0.0275768279060808,0.05467470507694146,false,false
LAB,hour,2026-04-25T23:00:00.000Z,0.846256362142825,3931925.679397515,-0.007423405351431275,0.8882178608743337,0.02349860187273288,0.055063844535614824,false,false
LAB,hour,2026-04-25T22:00:00.000Z,0.792621225840702,7387745.90383874,-0.06662786728985792,0.9024454159719326,0.06766805449252793,0.05941531134187935,false,false
LAB,hour,2026-04-25T21:00:00.000Z,0.718938359636167,8612404.568969505,-0.13350104736017965,0.9875321009849438,0.17709168080986765,0.05155302007060016,false,false
LAB,hour,2026-04-25T20:00:00.000Z,0.868002733359058,6558883.3064841125,0.025697143547811607,1.1690683008660074,0.20733957470057365,0.08749174213845455,false,false
LAB,hour,2026-04-25T19:00:00.000Z,0.789518786279031,10410818.422721688,-0.003914151502037262,1.327654388958583,0.20733957470057365,0.091990638944124,false,false
LAB,hour,2026-04-25T18:00:00.000Z,0.840961718511119,1777777.6426130892,0.16972715009490424,1.267542158743254,0.09940732056537689,0.09502223879506075,false,false
LAB,hour,2026-04-25T17:00:00.000Z,0.769655289430199,1300086.9643785257,-0.11330315003533124,1.1868386086914393,0.0926472279995769,0.10036765373287934,false,false
LAB,hour,2026-04-25T16:00:00.000Z,0.753804688064018,1019767.3703855419,-0.04523527348010563,1.0050878734235407,0.11562282886691075,0.10039816389382977,false,false
LAB,hour,2026-04-25T15:00:00.000Z,0.723258176469812,1119379.6476650992,-0.13996302025459045,0.6076616667224567,0.06415013956267872,0.09854842903331364,false,false
LAB,hour,2026-04-25T14:00:00.000Z,0.723180045449698,1324780.4270048905,-0.060384492406864505,0.14300314789892563,0.04234718975863959,0.0913882523105548,false,false
LAB,hour,2026-04-25T13:00:00.000Z,0.737464995037286,1141044.27091125,-0.021676295312910446,-0.2022998664325438,0.01975296425484901,0.05774758867216834,false,false
LAB,hour,2026-04-25T12:00:00.000Z,0.752589432053448,1445159.5920331508,0.040554336664122274,-0.7537678974678561,0.04066675620932289,0.04594101846498626,true,false
LAB,hour,2026-04-25T11:00:00.000Z,0.769862231639678,1485653.8680481862,0.0645512642165775,-0.7573232328658084,0.04393054154489601,0.04018618098067859,true,false
LAB,hour,2026-04-25T10:00:00.000Z,0.755323682437515,1917672.7622232614,0.02421631876822312,-0.7162962566358304,0.02295115882653449,0.023352648134640785,true,false
LAB,hour,2026-04-25T09:00:00.000Z,0.774153086523536,1048750.946212884,0.028652613964099072,-0.6881204688761955,0.024928920572510508,0.023876753918628438,true,false
LAB,hour,2026-04-25T08:00:00.000Z,0.737890683674867,845802.1491177808,-0.04152892121583494,-0.662126574086446,0.049143326580671554,0.025581697618237725,true,false
LAB,hour,2026-04-25T07:00:00.000Z,0.731781277244403,738843.0588934049,-0.03116863106574126,-0.6862223157851589,0.05790228664866686,0.02577394598651799,true,false
LAB,hour,2026-04-25T06:00:00.000Z,0.728515982353819,1147803.903789517,-0.058951007189880306,-0.682514424498286,0.012868216412711435,0.024748634212682304,true,false
LAB,hour,2026-04-25T05:00:00.000Z,0.731231248179765,1097714.1754275635,-0.009024962155554553,-0.6963365475010355,0.004482118401896867,0.02357106222156798,true,false
LAB,hour,2026-04-25T04:00:00.000Z,0.723858980465458,1220010.7933951209,-0.01082604464653315,-0.6925002066183791,0.010184673967250433,0.022286865303457828,true,false
LAB,hour,2026-04-25T03:00:00.000Z,0.717455522561624,1084699.3405516238,-0.015182178648241652,-0.7173603369207214,0.01920080783399053,0.021355505027058755,true,false
LAB,hour,2026-04-25T02:00:00.000Z,0.739631168313366,1032280.5514050556,0.011487364844583183,-0.6761746331941029,0.030908739363473492,0.022401317842092767,true,false
LAB,hour,2026-04-25T01:00:00.000Z,0.722780983036503,1212553.9398333915,-0.0014892367961808163,-0.6266201142494118,0.030908739363473492,0.01577667066276412,true,false
LAB,hour,2026-04-25T00:00:00.000Z,0.720729733631213,974452.071728153,0.004563643273521094,-0.5860448958119934,0.026225412661862773,0.015497822687385166,true,false
LAB,hour,2026-04-24T23:00:00.000Z,0.741529869829288,874498.2614088381,0.002567092352600325,-0.5653461663411844,0.028859828070751152,0.018787344183431358,true,false
LAB,hour,2026-04-24T22:00:00.000Z,0.723253150893777,733665.5571118759,0.0006532654681786934,-0.5490042610622772,0.028859828070751152,0.02097522137388335,true,false
LAB,hour,2026-04-24T21:00:00.000Z,0.72592283193911,553052.8422263322,0.007205333796530007,-0.5613739187487721,0.025270154596527095,0.020669554502681774,true,false
LAB,hour,2026-04-24T20:00:00.000Z,0.730409056829744,1312107.1320854325,-0.014997120752673425,-0.5355553121408819,0.00989405428393083,0.02052739241207809,true,false
LAB,hour,2026-04-24T19:00:00.000Z,0.723623669980859,979296.4770691469,0.0005122951578215729,-0.5134272147104627,0.00937695535728461,0.01736207455770865,true,false
LAB,hour,2026-04-24T18:00:00.000Z,0.723829993235302,1817154.2555732615,-0.002883004379704645,-0.46839238908424274,0.00937695535728461,0.015019428313078459,true,false
LAB,hour,2026-04-24T17:00:00.000Z,0.726801593054292,1712220.0975281736,-0.0049389636419758225,-0.3996201699307427,0.004391679273726729,0.015060784895728128,true,false
LAB,hour,2026-04-24T16:00:00.000Z,0.712024682089523,2557313.6318470826,-0.016029033284169488,-0.258116709510013,0.020753369000361663,0.013094432431027795,true,false
LAB,hour,2026-04-24T15:00:00.000Z,0.682949875166603,1330309.0889961962,-0.056477513298360496,-0.13565069992222614,0.06420927725770736,0.018187863320844037,false,false
LAB,hour,2026-04-24T14:00:00.000Z,0.649277832320976,1612602.5345430907,-0.1066642691405397,0.03331064184283009,0.09664098579223863,0.026344972633212844,false,false
LAB,hour,2026-04-24T13:00:00.000Z,0.668182923310469,2514450.489926797,-0.061573369409603854,1.0602444064706595,0.05186076155604972,0.028395691496172902,false,false
LAB,hour,2026-04-24T12:00:00.000Z,0.681560289165201,2673538.137114909,-0.002034682268684886,1.3557139417055752,0.04972055911538625,0.029154853143360287,false,false
LAB,hour,2026-04-24T11:00:00.000Z,0.75798565029968,2754094.6645636735,0.1674288148574328,1.3635300302368505,0.1343984167453565,0.049634867476506125,false,false
LAB,hour,2026-04-24T10:00:00.000Z,0.776489136002176,4836628.300179814,0.16209066247175372,1.3117282081757184,0.139281657611313,0.05044125674380365,false,false
LAB,hour,2026-04-24T09:00:00.000Z,0.800309370447361,8528555.916100241,0.17423122087645107,1.1320127092989825,0.05583709946348941,0.05113190418070543,false,false
LAB,hour,2026-04-24T08:00:00.000Z,0.628150321043378,2735194.6690784544,-0.17128995674914144,1.2270774091686465,0.2740730102915831,0.10367058448135018,false,false
LAB,hour,2026-04-24T07:00:00.000Z,0.704340492665812,1969628.8171235926,-0.09291648780538994,1.2462450278801485,0.2740730102915831,0.11070098661605399,false,false
LAB,hour,2026-04-24T06:00:00.000Z,0.694424445349879,5280302.896554053,-0.13230499230353113,1.31857261162589,0.12129289609512527,0.1102984442613116,false,false
LAB,hour,2026-04-24T05:00:00.000Z,0.703700498612344,7832742.488617931,0.12027404116179499,1.3804347888229764,0.014279519366483247,0.11015791620607643,false,false
LAB,hour,2026-04-24T04:00:00.000Z,0.919362638836278,3759154.81641698,0.3052815341577805,1.4080754800227921,0.32392032710349944,0.14398022642994324,false,false
LAB,hour,2026-04-24T03:00:00.000Z,0.856951650306151,2767960.1626133695,0.2340459153542387,1.234827644562919,0.3064686477403485,0.14612735237426644,false,false
LAB,hour,2026-04-24T02:00:00.000Z,0.847639654810115,3189901.121221918,0.2045460483282457,0.8096575107256422,0.08461494648009366,0.145738909131761,false,false
LAB,hour,2026-04-24T01:00:00.000Z,0.816302111974811,1933010.5464585135,-0.11209997285937164,0.7383441337363156,0.0497971740303354,0.11428531998305859,false,false
LAB,hour,2026-04-24T00:00:00.000Z,0.749568494909383,1461307.4829911718,-0.12530830106739937,0.6972726815122803,0.1308368222074062,0.11058000626552564,false,false
LAB,hour,2026-04-23T23:00:00.000Z,0.727974847971201,959279.8188159581,-0.14117414889670404,0.3766162015882522,0.121332851333765,0.11100128511234263,false,false
LAB,hour,2026-04-23T22:00:00.000Z,0.70737970446407,959621.4424670121,-0.13343394058755306,-0.13040327459695208,0.0596409399069153,0.11141719908476067,false,false
LAB,hour,2026-04-23T21:00:00.000Z,0.693794422087192,1175103.6342384673,-0.07440824047565352,-0.3241860875317897,0.04926592776745249,0.04752207604448883,true,false
LAB,hour,2026-04-23T20:00:00.000Z,0.664602145758446,730239.4243239965,-0.08705342277877998,-0.468486483914863,0.064365664448474,0.042618499737766186,true,false
LAB,hour,2026-04-23T19:00:00.000Z,0.657290245495625,1135997.9394310252,-0.0708098615953282,-0.6186949325388684,0.05553737765276177,0.04262354832953672,true,false
LAB,hour,2026-04-23T18:00:00.000Z,0.652074498124463,2069558.930370461,-0.06013297690866392,-0.6329992686064454,0.019211988308108576,0.0402877655262196,true,false
LAB,hour,2026-04-23T17:00:00.000Z,0.665193766322169,829370.3564461464,0.0008901875618349274,-0.6789276653258332,0.020119278142973502,0.025311418673645496,true,false
LAB,hour,2026-04-23T16:00:00.000Z,0.652862469641503,1176987.234653191,-0.006736408891605086,-0.6744256653723651,0.020119278142973502,0.023845774491528568,true,false
LAB,hour,2026-04-23T15:00:00.000Z,0.670426872496657,1298471.986447255,0.028144597626467805,-0.6690812730909739,0.026903679828308904,0.02348714797251401,true,false
LAB,hour,2026-04-23T14:00:00.000Z,0.699275213075174,1643642.354642324,0.05123536701409589,-0.6414065435439401,0.0710911495022176,0.02741322346434419,true,false
LAB,hour,2026-04-23T13:00:00.000Z,0.681384402426948,1318608.5932537182,0.043687505580014205,-0.6052718843267875,0.04302980945719906,0.024154955471176697,true,false
LAB,hour,2026-04-23T12:00:00.000Z,0.659656545072844,1210493.6787849516,-0.016064880251151797,-0.5855271791064127,0.06005953901049382,0.02675838655666113,true,false
LAB,hour,2026-04-23T11:00:00.000Z,0.680790151421672,1143976.788106066,-0.026434601581559074,-0.6422314437455809,0.03293813654453264,0.029137729754025076,true,false
LAB,hour,2026-04-23T10:00:00.000Z,0.633543517748862,542386.6795867003,-0.07021129997646972,-0.6184554675384835,0.07457519862359113,0.03913261000513598,true,false
LAB,hour,2026-04-23T09:00:00.000Z,0.637465235041434,433695.7415702867,-0.03364070317677122,-0.6504037566664015,0.07457519862359113,0.03855881498980595,true,false
LAB,hour,2026-04-23T08:00:00.000Z,0.630363299148122,486614.14064681623,-0.07407106605206505,-0.6821276027070408,0.011266417164371257,0.03747034738614218,true,false
LAB,hour,2026-04-23T07:00:00.000Z,0.621630168096647,511915.70701131586,-0.018804311493149078,-0.7208999813930183,0.025473453119677355,0.0343259631834813,true,false
LAB,hour,2026-04-23T06:00:00.000Z,0.615308250729564,404540.0956288484,-0.034757949287116674,-0.7391185442064218,0.02446748991372598,0.03312456974344916,true,false
LAB,hour,2026-04-23T05:00:00.000Z,0.598387366416973,363501.25267595594,-0.0507261967414053,-0.7512440874526862,0.03884240039833617,0.03253130936028509,true,false
LAB,hour,2026-04-23T04:00:00.000Z,0.592808325752984,298818.38787009683,-0.046364935009366996,-0.7515439436488942,0.0379548059619449,0.030475525330852116,true,false
LAB,hour,2026-04-23T03:00:00.000Z,0.584499877649165,486573.1073841983,-0.050069819547958,-0.7781437199596659,0.02375960936666558,0.01477090765891294,true,false
LAB,hour,2026-04-23T02:00:00.000Z,0.590574329366203,273975.84070654796,-0.013056821532768832,-0.7381418737430379,0.014214627618461234,0.015099998238743579,true,false
LAB,hour,2026-04-23T01:00:00.000Z,0.571354458160655,213013.59169676006,-0.03619022652065214,-0.7184117757469675,0.03363913754593252,0.01914313639994036,true,false
LAB,hour,2026-04-23T00:00:00.000Z,0.56687325198262,217640.3434104615,-0.030156765365697984,-0.7016528175436958,0.04181018825758555,0.018641690071185994,true,false
LAB,hour,2026-04-22T23:00:00.000Z,0.567623197823287,194676.78031504236,-0.03886239276188473,-0.9247011791286992,0.007905128990232262,0.01824377592920116,true,false
LAB,hour,2026-04-22T22:00:00.000Z,0.578437733843275,135377.38982553032,0.012397340357547925,-0.9724465537011778,0.020400471922442414,0.016511749925184203,true,false
LAB,hour,2026-04-22T21:00:00.000Z,0.57223251356782,155488.79889831334,0.009454073845354714,-0.9651212281694639,0.0190523150946957,0.0166349373627739,true,false
LAB,hour,2026-04-22T20:00:00.000Z,0.569703539691775,321929.91654372646,0.003665005018233414,-1.0840644365040273,0.015331121439451548,0.015844990559693167,true,false
LAB,hour,2026-04-22T19:00:00.000Z,0.582276946697922,276497.9432678671,0.00663721024757206,-1.0486624014495742,0.022070087563348308,0.017431926612250043,true,false
LAB,hour,2026-04-22T18:00:00.000Z,0.56212558528412,198182.91267955126,-0.017662275463314985,-0.9865742656373646,0.035848504215684536,0.01801963848738311,true,false
LAB,hour,2026-04-22T17:00:00.000Z,0.555213599036489,346245.16816087574,-0.02543417698111095,-0.9054743407487374,0.0487440287997238,0.018377108634232923,true,false
LAB,hour,2026-04-22T16:00:00.000Z,0.550460967780481,384838.8329269911,-0.054640629511212055,-0.8125646984038545,0.021190635097474802,0.018655465822261897,true,false
LAB,hour,2026-04-22T15:00:00.000Z,0.550252201432609,533479.8562289464,-0.021122297512058227,-0.6674670624619142,0.009016588377043817,0.017238391966188635,true,false
LAB,hour,2026-04-22T14:00:00.000Z,0.546948326812271,364746.2845821848,-0.014886653062103444,-0.5791598549768311,0.0064222537962268355,0.016903411074478267,true,false
LAB,hour,2026-04-22T13:00:00.000Z,0.55275822675167,410269.0024029708,0.0041733367225867644,-0.5124082071292745,0.010622392746423166,0.017287926486686946,true,false
LAB,hour,2026-04-22T12:00:00.000Z,0.548528040723003,270496.3809012843,-0.003133400838955441,-0.46725178862783234,0.010622392746423166,0.015466889514994054,true,false
LAB,hour,2026-04-22T11:00:00.000Z,0.554555169188222,247946.15507506154,0.013907789827761719,-0.40207687476942056,0.0109878219849523,0.008892048293674197,true,false
LAB,hour,2026-04-22T10:00:00.000Z,0.572774291203728,326009.07202805206,0.036211246587290316,-0.3541014748331157,0.04420239018002905,0.014369300785975012,true,false
LAB,hour,2026-04-22T09:00:00.000Z,0.571900096248115,345686.39999893453,0.04260867957507844,-0.3096316030237928,0.0328535789183533,0.014009000953782609,true,false
LAB,hour,2026-04-22T08:00:00.000Z,0.56627309800259,236174.15259307483,0.021130321139231432,-0.3705686937538258,0.01148066758613409,0.014498228867562713,true,false
LAB,hour,2026-04-22T07:00:00.000Z,0.571379922138933,414911.21581021155,-0.0024344127978661433,-0.29551473107282467,0.009936898407099153,0.014715024903541379,false,false
LAB,hour,2026-04-22T06:00:00.000Z,0.580793021679155,758963.0144591293,0.01554978830984826,-0.02646337221912008,0.02564120338363427,0.01545072479589238,false,false
LAB,hour,2026-04-22T05:00:00.000Z,0.573975703014446,333999.7827344079,0.013602279605062249,0.2317910673169698,0.0164743267579032,0.015818031252031798,false,false
LAB,hour,2026-04-22T04:00:00.000Z,0.58983976194294,430596.0720456668,0.03230747019409344,0.4692707954242122,0.027638903258758132,0.018421141178220655,false,false
LAB,hour,2026-04-22T03:00:00.000Z,0.605955640946545,741815.6751088394,0.04332458953215595,0.7473315151040172,0.05571653602085328,0.017142488429581902,false,false
LAB,hour,2026-04-22T02:00:00.000Z,0.614144129347023,709814.0524843909,0.06998279913525543,0.9737194425131483,0.04120503392993401,0.01786814572725923,false,false
LAB,hour,2026-04-22T01:00:00.000Z,0.627288519503388,571905.2639015799,0.06348971360813549,1.2460704926889132,0.03520534691866162,0.01921899435076879,false,false
LAB,hour,2026-04-22T00:00:00.000Z,0.599912303432355,556732.3519366927,-0.00997323418715904,1.3118695904022892,0.0456336966493302,0.02534394191566163,false,false
LAB,hour,2026-04-21T23:00:00.000Z,0.578983357549092,308447.39135990717,-0.057251661487532246,0.9292667866799211,0.08343100250545668,0.028005487472328106,false,false
LAB,hour,2026-04-21T22:00:00.000Z,0.568843908694284,257851.11414876973,-0.09317022230117245,0.8675981348112926,0.054616730992839375,0.028442632329463275,false,false
LAB,hour,2026-04-21T21:00:00.000Z,0.578481554902854,190193.83541596084,-0.035723135543122744,0.7135456980545214,0.01782465927794136,0.02726019077767784,false,false
LAB,hour,2026-04-21T20:00:00.000Z,0.572323071280355,214752.5406902915,-0.011503415740533306,0.27205294216631665,0.016942514565537154,0.025606253491670516,false,false
LAB,hour,2026-04-21T19:00:00.000Z,0.575647131459087,185174.04008806936,0.011959735633662595,-0.16713776171066014,0.010760502121156468,0.025193895569966873,false,false
LAB,hour,2026-04-21T18:00:00.000Z,0.561135333508306,167941.21973839516,-0.02998578130544024,-0.494080010211521,0.02586149380408985,0.025764272313425,true,false
LAB,hour,2026-04-21T17:00:00.000Z,0.565020670624863,307682.6277870903,-0.012759228173618065,-0.7345786898634694,0.02586149380408985,0.019650426964779942,true,false
LAB,hour,2026-04-21T16:00:00.000Z,0.569575841990812,352071.1260123762,-0.010546894332446542,-0.7635259554470771,0.01504184102921235,0.01467022057819875,true,false
LAB,hour,2026-04-21T15:00:00.000Z,0.563935681955918,384761.1973682068,0.004990504572406435,-0.7197444547048029,0.010001424303090763,0.013593057263565779,true,false
LAB,hour,2026-04-21T14:00:00.000Z,0.568230316194566,536928.4870925866,0.005680580793890867,-0.4458050202080766,0.010001424303090763,0.0123560010856441,false,false
LAB,hour,2026-04-21T13:00:00.000Z,0.55844147425031,512239.1724419576,-0.019548525270286374,-0.2298966851586298,0.01752885914750012,0.013395632865293279,false,false
LAB,hour,2026-04-21T12:00:00.000Z,0.543943333426936,223037.85559847875,-0.035451469322958694,-0.20269034365451735,0.04464983992839443,0.01653784595870148,false,false
LAB,hour,2026-04-21T11:00:00.000Z,0.542635736099488,183442.2901360248,-0.0450426162871504,-0.15137114279914832,0.029127713306231866,0.013460918698983778,false,false
LAB,hour,2026-04-21T10:00:00.000Z,0.546702013591108,153453.22481510093,-0.021021828070634983,-0.23125146268453972,0.007493567454382528,0.013503952635247353,false,false
LAB,hour,2026-04-21T09:00:00.000Z,0.547801791767689,305797.9252879182,0.007093493207176541,-0.22845521821218098,0.00952030123436947,0.013180401174041794,false,false
LAB,hour,2026-04-21T08:00:00.000Z,0.567469219316106,344820.33484102,0.045764555418194984,-0.25847879203970325,0.03798633480163167,0.018366144604351233,false,false
LAB,hour,2026-04-21T07:00:00.000Z,0.572212639971679,364715.2247737098,0.046662762796500376,-0.39670729406512373,0.04456146104454913,0.018411726798049605,false,false
LAB,hour,2026-04-21T06:00:00.000Z,0.57740370591037,384164.21373832173,0.054037636582310845,-0.5314864733040651,0.01750665279473076,0.01753584436421709,true,false
LAB,hour,2026-04-21T05:00:00.000Z,0.570309849613445,289992.34331692307,0.005005787451806408,-0.4849130187947763,0.012438600353357483,0.015181836577517318,true,false
LAB,hour,2026-04-21T04:00:00.000Z,0.58579718694438,728415.4114719599,0.023740382549699183,-0.08949942420911602,0.027156005356443136,0.018226877092952818,false,false
LAB,hour,2026-04-21T03:00:00.000Z,0.588806332745426,652123.8384233715,0.01974810123027859,0.24578540185125147,0.032432340322577156,0.018110967117479917,false,false
LAB,hour,2026-04-21T02:00:00.000Z,0.59638693046314,674292.6109475314,0.04572440905127266,0.4425578684260936,0.018077491245729445,0.018729866813618136,false,false
LAB,hour,2026-04-21T01:00:00.000Z,0.561605706863145,208761.13234492874,-0.041296681889890795,0.3691059602865493,0.06193174886748539,0.026246737795676354,false,false
LAB,hour,2026-04-21T00:00:00.000Z,0.572273479881209,199501.22277043745,-0.028078592135939367,0.3596005568266965,0.06193174886748539,0.027010647556354576,false,false
LAB,hour,2026-04-20T23:00:00.000Z,0.577818213912894,365582.7280556075,-0.031135351232170563,0.3396551220110092,0.028868130881903088,0.027040817570590816,false,false
LAB,hour,2026-04-20T22:00:00.000Z,0.56239462247094,310905.359667958,0.001404749984115054,0.37741568676087595,0.027424855831993684,0.028529750157991494,false,false
LAB,hour,2026-04-20T21:00:00.000Z,0.566761524676995,327740.6637630043,-0.009631680303197256,0.15002402639074663,0.027424855831993684,0.02683160547853989,false,false
LAB,hour,2026-04-20T20:00:00.000Z,0.569305153436466,368788.65940440784,-0.014733112026322022,-0.02292538906013169,0.012287690332393167,0.02681509523936819,false,false
LAB,hour,2026-04-20T19:00:00.000Z,0.567327919675843,325911.60549435095,0.008771949460021553,-0.2966572458897605,0.0044880053580218845,0.026408346682735766,false,false
LAB,hour,2026-04-20T18:00:00.000Z,0.552300145047219,272371.0872228726,-0.025515810442527372,-0.18021719424200466,0.030789433140187145,0.016868135369018704,false,false
LAB,hour,2026-04-20T17:00:00.000Z,0.546313844128408,313774.1794905964,-0.040384860683724426,-0.07089217067849857,0.038465207816508695,0.015840392824042558,false,false
LAB,hour,2026-04-20T16:00:00.000Z,0.552158207444818,651088.5230815568,-0.026738878353972987,0.10949237854241492,0.010957622588462139,0.015931472660799636,false,false
LAB,hour,2026-04-20T15:00:00.000Z,0.542415225322526,420869.49448504177,-0.01789773153843362,0.16298156923729346,0.017962220947059137,0.01394694471115274,false,false
LAB,hour,2026-04-20T14:00:00.000Z,0.526909403416803,383361.80170682556,-0.03551885224977762,0.18062559142406645,0.04791868177771415,0.01749684726355252,false,false
LAB,hour,2026-04-20T13:00:00.000Z,0.544353862161431,321162.6704156862,-0.014134255686432014,0.10872544392925365,0.03310713119087915,0.021326672074014463,false,false
LAB,hour,2026-04-20T12:00:00.000Z,0.558203889177471,417394.03655367735,0.02910807646587894,0.14495285975048453,0.05939253609393827,0.02330830174085897,false,false
LAB,hour,2026-04-20T11:00:00.000Z,0.55202720377683,451402.46655083547,0.047670055226093494,0.2885350175586839,0.025443058236138117,0.02140109718435099,false,false
LAB,hour,2026-04-20T10:00:00.000Z,0.553850343810231,385086.36483823345,0.017445419806691446,0.35155973719150374,0.011189096041611113,0.021037902038450327,false,false
LAB,hour,2026-04-20T09:00:00.000Z,0.550856022495675,343934.51116479596,-0.013163410044711934,0.05751873247590606,0.005435760329877348,0.020751282675626648,false,false
LAB,hour,2026-04-20T08:00:00.000Z,0.547102878673885,497114.66414481075,-0.008920439190775502,0.14315803428257864,0.012333082861309632,0.019799384733681605,false,false
LAB,hour,2026-04-20T07:00:00.000Z,0.554877038643217,512883.12324977166,0.0018537405356162252,0.2718846894862304,0.01420968573255498,0.017328785930236408,false,false
LAB,hour,2026-04-20T06:00:00.000Z,0.562678915694462,664258.9672398646,0.021462764707959364,0.4913077552798853,0.028470033018893306,0.013288552349275128,false,false
LAB,hour,2026-04-20T05:00:00.000Z,0.534847304132257,817233.6351650566,-0.022400859179052525,0.6738614517888311,0.05203655575558971,0.021307816396084565,false,false
LAB,hour,2026-04-20T04:00:00.000Z,0.553534270250387,1170467.7081899222,-0.0024199386518377413,0.8703096999100917,0.05203655575558971,0.02459311912372215,false,false
LAB,hour,2026-04-20T03:00:00.000Z,0.518428621806868,864425.694689361,-0.07864217523235262,1.0560077905322505,0.06771549055522068,0.034879222728721744,false,false
LAB,hour,2026-04-20T02:00:00.000Z,0.4923305433586,591421.4318027563,-0.07949326928484148,1.18246330273943,0.12431430005188189,0.03991860576529395,false,false
LAB,hour,2026-04-20T01:00:00.000Z,0.505258181606569,587060.2023346303,-0.08721427242793969,1.208394282519355,0.053009261359718,0.041021827730956265,false,false
LAB,hour,2026-04-20T00:00:00.000Z,0.511052566596387,421754.2375148585,-0.014227716025348695,1.1447161487054964,0.03802734461702975,0.04090140723437205,false,false
LAB,hour,2026-04-19T23:00:00.000Z,0.536757159515587,506286.0912084045,0.09023737559306347,1.0207511033689114,0.062342341115310076,0.04459934632238103,false,false
LAB,hour,2026-04-19T22:00:00.000Z,0.541396947016154,278042.93853508926,0.07152534431936293,0.7330426893378055,0.059376241121066674,0.0403988606956823,false,false
LAB,hour,2026-04-19T21:00:00.000Z,0.553622529863768,325239.4228190105,0.08329859988943457,0.2128080023531012,0.0314208577364887,0.03917674630414725,false,false
LAB,hour,2026-04-19T20:00:00.000Z,0.559159648769372,553556.0984794451,0.04173673113927866,0.02068457110918431,0.03280901721207513,0.03058879562806234,false,false
LAB,hour,2026-04-19T19:00:00.000Z,0.568473544010317,699311.5095930932,0.05001246708795179,0.016249044532259335,0.026825162173590433,0.024362415165521224,false,false
LAB,hour,2026-04-19T18:00:00.000Z,0.583266849977829,881189.2440205971,0.05354608693644679,0.10716202737767438,0.04311327053286731,0.02432770962658551,false,false
LAB,hour,2026-04-19T17:00:00.000Z,0.580257562526262,1511097.7297996925,0.037731466859819866,0.5062119614378606,0.026022857393067107,0.02402258754305563,false,false
LAB,hour,2026-04-19T16:00:00.000Z,0.596689649393665,1562826.6249450543,0.0496348610777846,0.758459365972259,0.028318608715520593,0.01855959749864378,false,false
LAB,hour,2026-04-19T15:00:00.000Z,0.642670657140185,1590745.0063861804,0.10184670561101508,1.062115084405153,0.10756101883824772,0.033483483746476674,false,false
LAB,hour,2026-04-19T14:00:00.000Z,0.664159555346163,1804102.714944617,0.14459439779572647,1.314936048459014,0.11307369923553821,0.03470511295797925,false,false
LAB,hour,2026-04-19T13:00:00.000Z,0.644094585977419,1544120.7581971532,0.07944655422115203,1.4737637553735206,0.03343687465303188,0.03639690111067719,false,false
LAB,hour,2026-04-19T12:00:00.000Z,0.630115755832526,1038792.6329842164,-0.019535513514071064,1.5386390595644435,0.05402784996013537,0.03680390554576719,false,false
LAB,hour,2026-04-19T11:00:00.000Z,0.588950979424319,819004.8944271217,-0.11323871698668099,1.503860968487247,0.0936302145333066,0.04372993090391875,false,false
LAB,hour,2026-04-19T10:00:00.000Z,0.591483220088225,647815.7438507992,-0.0816826705806816,1.221427597385931,0.06989508099374299,0.043716290106043346,false,false
LAB,hour,2026-04-19T09:00:00.000Z,0.598761086388902,684861.5046197056,-0.04976017367189515,0.9226562063917235,0.016656915952788016,0.042674091742988196,false,false
LAB,hour,2026-04-19T08:00:00.000Z,0.590051541433258,752867.1346230423,0.001868681855346956,0.6255719881689098,0.014760651136489196,0.03262640367881662,false,false
LAB,hour,2026-04-19T07:00:00.000Z,0.568219924470938,645352.6072987193,-0.039330440538646184,0.215948681840998,0.05374884019845033,0.033361685595759125,false,false
LAB,hour,2026-04-19T06:00:00.000Z,0.56286525107015,862615.193765487,-0.05995018068932643,-0.05257581628487941,0.04829982009267759,0.0314860400096151,false,false
