token,sample_group,date,in_usd,out_usd,total_volume_usd,net_volume_usd,in_value,out_value,total_value,net_value,volume_zscore_7d,volume_zscore_30d,net_volume_zscore_7d,in_out_imbalance,volume_change_3d,volume_change_7d,volume_status
ONDO,P2,2024-10-15,5989383.766226092,5892409.891618478,11881793.65784457,96973.87460761424,7893928.122575521,7766117.845959616,15660045.968535136,127810.27661590464,-0.3686,-0.7747,0.7195,0.0082,-0.1509,0.017,OK
ONDO,P2,2025-02-12,72126101.59969933,129989262.90870325,202115364.5084026,-57863161.30900392,54230151.5787213,97736287.90128064,151966439.48000193,-43506136.32255934,2.5763,4.2763,-2.6376,-0.2863,18.2839,2.7509,OK
ONDO,P2,2025-08-20,10661778.592100782,11130907.073835708,21792685.665936492,-469128.4817349259,11661278.427390885,12174385.86030862,23835664.287699506,-513107.4329177346,-0.2425,-0.348,0.3733,-0.0215,0.367,5.6504,OK
ONDO,P2,2024-11-04,23036853.806167774,18047754.189447824,41084607.9956156,4989099.61671995,37112877.5529346,29075328.470379457,66188206.02331406,8037549.082555145,-0.0101,0.1367,0.615,0.1214,2.4578,1.5141,OK
ONDO,P2,2025-01-11,8427453.596611382,9780851.634784808,18208305.23139619,-1353398.038173426,6635790.233552271,7701457.98014552,14337248.213697791,-1065667.746593249,-0.3876,-0.4327,0.2998,-0.0743,-0.9099,0.3012,OK
ONDO,P2,2025-01-28,70247584.17513022,76210796.13877425,146458380.31390446,-5963211.963644028,52423570.27994791,56873728.461771846,109297298.74171975,-4450158.181823939,1.2775,2.4921,0.0995,-0.0407,5.7205,12.9736,OK
ONDO,P2,2025-04-25,51850690.035119094,35648008.718379535,87498698.75349863,16202681.31673956,52956257.82983252,36408100.635343604,89364358.46517612,16548157.194488913,0.29,1.0609,1.062,0.1852,1.1297,4.4885,OK
ONDO,P2,2025-05-09,51573509.1384111,42470421.71283624,94043930.85124734,9103087.425574854,53367566.62566612,43947815.42394292,97315382.04960904,9419751.201723196,0.2519,1.1338,0.6368,0.0968,4.1649,6.915,OK
ONDO,P2,2025-01-25,124804980.30936511,45848052.780727565,170653033.09009266,78956927.52863754,89146414.50668941,32748609.129091114,121895023.63578053,56397805.3775983,1.1185,2.4623,2.1053,0.4627,0.1652,-0.1557,OK
ONDO,P2,2025-07-30,19158388.44192081,19312793.984553628,38471182.42647444,-154405.54263281822,20035293.152624894,20196766.040619463,40232059.19324435,-161472.8879945688,-0.7194,-0.2095,-0.4953,-0.004,-0.5603,0.7653,OK
ONDO,P2,2024-05-25,15854126.06433046,19811825.95209196,35665952.01642242,-3957699.887761498,13786196.577678662,17227674.74094953,31013871.318628192,-3441478.1632708684,-0.8284,-0.2892,-0.6195,-0.111,-0.6208,-0.1319,OK
ONDO,P2,2024-07-16,11454266.246394016,9276517.585346796,20730783.83174081,2177748.66104722,10227023.434280371,8282604.986916781,18509628.421197154,1944418.44736359,-1.0216,-0.5895,-0.3696,0.105,-0.8785,0.1385,OK
ONDO,P2,2024-08-02,23151868.834705546,29748618.617525376,52900487.45223092,-6596749.78281983,25524104.644466944,32796784.572475858,58320889.2169428,-7272679.928008914,-0.5469,0.0404,-0.6692,-0.1247,0.3751,-0.6388,OK
ONDO,P2,2024-08-17,7679816.155288709,7165791.061440056,14845607.216728766,514025.09384865314,11068792.68763164,10327936.775848776,21396729.463480417,740855.9117828645,-1.0241,-0.7134,-0.4398,0.0346,-0.5838,-0.8303,OK
ONDO,P2,2024-10-31,4202718.994061538,4677560.876848658,8880279.870910196,-474841.8827871196,5790663.765025715,6444918.710135594,12235582.47516131,-654254.9451098787,-0.9025,-0.8128,-0.3942,-0.0535,-0.5716,-0.9056,OK
ONDO,P2,2024-11-30,44544272.740734026,52862870.13216868,97407142.8729027,-8318597.391434655,38400235.12132243,45571439.76911093,83971674.89043337,-7171204.647788502,0.834,0.9408,-0.5931,-0.0854,0.8413,-0.4292,OK
ONDO,P2,2024-12-27,46180107.89662844,40299785.25325239,86479893.14988083,5880322.643376052,31630210.888101675,27602592.63921397,59232803.52731565,4027618.248887703,1.3773,0.6825,1.6555,0.068,4.8253,1.2479,OK
ONDO,P2,2026-01-06,7375693.906607526,7811611.745394358,15187305.652001884,-435917.83878683206,16196220.22724736,17153448.307394788,33349668.534642145,-957228.0801474284,-0.8217,-0.6957,0.221,-0.0287,0.7102,-0.5742,OK
ONDO,P2,2024-04-15,38064411.93638365,31414051.718656346,69478463.65504,6650360.2177273035,42649917.854511455,35198408.62160859,77848326.47612005,7451509.232902862,0.7151,0.3623,1.3557,0.0957,-0.2867,2.3515,OK
ONDO,P2,2024-04-21,5846124.124772463,3768414.1872497043,9614538.312022168,2077709.9375227587,7158700.495407389,4614501.494221123,11773201.989628512,2544199.0011862656,-1.009,-0.7698,0.437,0.2161,-0.8888,-0.8183,OK
ONDO,P2,2025-03-01,26526981.629962046,26405365.829000108,52932347.45896216,121615.80096193776,26803675.97707336,26680791.64111129,53484467.61818465,122884.33596207201,0.2492,0.0895,-0.1463,0.0023,2.4853,2.5655,OK
ONDO,P2,2025-03-30,5359110.327202475,6854874.785897464,12213985.113099938,-1495764.4586949889,6717503.791384969,8592405.18524143,15309908.976626398,-1874901.3938564602,-0.9163,-0.7207,-0.4565,-0.1225,-0.8242,0.3754,OK
ONDO,P2,2025-05-08,28929885.819098867,36481972.61318152,65411858.432280384,-7552086.794082649,33078453.092097346,41713514.783235796,74791967.87533315,-8635061.69113845,0.4403,0.3263,-1.397,-0.1155,5.8034,-0.3285,OK
ONDO,P2,2026-01-04,6539069.165636132,6007886.859947902,12546956.025584035,531182.3056882294,15285448.859239608,14043779.78328016,29329228.64251977,1241669.0759594478,-0.9509,-0.7295,-0.0459,0.0423,-0.763,-0.8549,OK
ONDO,P2,2026-02-05,8950843.392759237,8110940.36858999,17061783.761349227,839903.0241692476,33129430.940932415,30020728.44047254,63150159.38140495,3108702.500459876,-0.606,-0.6437,0.2026,0.0492,0.3969,0.1234,OK
ONDO,P2,2026-04-06,8470987.791977016,7151380.959650096,15622368.751627112,1319606.8323269207,32793882.513170283,27685265.609732877,60479148.12290316,5108616.903437406,-0.6684,-0.6434,0.2721,0.0845,-0.7612,-0.7751,OK
ONDO,P2,2024-07-05,54779918.972900435,56930167.52172484,111710086.49462527,-2150248.548824407,52876369.664961815,54951899.15224406,107828268.81720588,-2075529.4872822464,2.1686,1.1993,-0.4742,-0.0192,7.9034,10.6189,OK
ONDO,P2,2024-08-19,8062553.146466184,9397919.865081012,17460473.011547197,-1335366.7186148278,11690399.865539443,13626631.555941748,25317031.421481192,-1936231.6904023048,-0.6132,-0.6702,-0.0452,-0.0765,0.0234,-0.6701,OK
ONDO,P2,2025-01-05,8282475.103609433,8703417.28437434,16985892.387983773,-420942.1807649061,5275461.84943276,5543577.888136521,10819039.73756928,-268116.03870376106,-0.4921,-0.6825,0.3275,-0.0248,0.0873,0.3907,OK
ONDO,P2,2025-03-13,65274884.619046666,32173650.072639946,97448534.69168662,33101234.54640672,74502886.66415563,36722084.135782056,111224970.7999377,37780802.52837358,1.3812,0.8588,2.5776,0.3397,-0.1277,0.4898,OK
ONDO,P2,2025-04-29,43774568.56258559,44449343.52993667,88223912.09252226,-674774.967351079,45036444.706826165,45730671.20647077,90767115.91329694,-694226.4996446073,1.0088,0.6314,-0.4127,-0.0076,4.0528,6.0315,OK
ONDO,P2,2025-11-29,1790623.5483651457,1602517.0451911124,3393140.593556258,188106.50317403325,3471600.079809586,3106905.584404397,6578505.664213983,364694.4954051892,-1.019,-1.0453,-0.3306,0.0554,-0.8002,-0.8011,OK
ONDO,P2,2026-01-28,9351065.529692631,9454782.599071609,18805848.128764242,-103717.06937897764,27493672.852849543,27798618.119857606,55292290.97270715,-304945.26700806245,-0.6578,-0.7269,-0.3451,-0.0055,-0.807,0.2038,OK
ONDO,P2,2026-04-25,6321485.890500575,4179911.8747460963,10501397.76524667,2141574.015754479,24120351.687076043,15948931.340868272,40069283.02794431,8171420.346207771,-0.8318,-0.9043,-0.153,0.2039,-0.881,-0.906,OK
ONDO,P2,2024-02-06,1392325.5439920174,2694881.298593725,4087206.8425857425,-1302555.7546017077,6545682.335923808,12669333.684017712,19215016.01994152,-6123651.348093905,-0.7882,-1.0072,-0.4746,-0.3187,0.2045,-0.7659,OK
ONDO,P2,2024-05-19,7391482.35507987,9106693.138954798,16498175.494034667,-1715210.783874928,7917166.36755263,9754363.357142331,17671529.72469496,-1837196.9895897014,-0.4351,-0.7254,-0.5065,-0.104,-0.1227,-0.0287,OK
ONDO,P2,2024-12-17,37686997.7502137,47391307.132157974,85078304.88237166,-9704309.381944276,18565023.522272762,23345471.493673887,41910495.01594665,-4780447.971401125,1.1434,0.9309,-1.0428,-0.1141,7.1016,-0.1269,OK
ONDO,P2,2025-07-13,8282266.749696501,7726625.374798074,16008892.124494575,555641.3748984262,9477785.082177255,8841938.677659348,18319723.759836603,635846.4045179076,-0.4345,-0.6946,0.5609,0.0347,2.9168,-0.8185,OK
ONDO,P2,2025-07-22,66014658.4565095,56557595.36039683,122572253.81690633,9457063.096112669,61351913.06367052,52562820.96691153,113914734.03058206,8789092.096758991,2.1257,1.8273,1.9369,0.0772,6.4294,35.1235,OK
ONDO,P2,2025-09-05,12439542.73787608,10296827.571880044,22736370.309756123,2142715.1659960356,13612058.207777629,11267376.88171742,24879435.089495048,2344681.3260602094,-0.3573,-0.4989,0.3943,0.0942,-0.7328,0.209,OK
ONDO,P2,2026-01-21,6007087.591412391,7727987.357174263,13735074.948586654,-1720899.7657618728,18251634.910072107,23480330.806968346,41731965.71704045,-5228695.896896239,-0.5618,-0.7224,-0.3399,-0.1253,-0.142,0.3079,OK
ONDO,P2,2026-04-07,4260388.7847614745,5448246.566098174,9708635.35085965,-1187857.7813366996,16634411.28835219,21272324.84157042,37906736.129922606,-4637913.553218229,-0.6581,-0.8024,-0.1522,-0.1224,-0.9208,1.3754,OK
ONDO,P2,2024-02-04,688306.6169493246,2225330.1315273917,2913636.748476716,-1537023.5145780672,3319876.2206412246,10733327.85827064,14053204.078911863,-7413451.637629415,-0.8202,-0.9622,-0.2166,-0.5275,-0.8719,-0.8234,OK
ONDO,P2,2024-02-14,5293783.705019333,4452519.046227585,9746302.751246918,841264.6587917488,21173186.886883743,17808437.80863195,38981624.69551569,3364749.078251794,-0.6236,-0.734,0.1992,0.0863,-0.2904,-0.8854,OK
ONDO,P2,2024-04-05,5598091.9778284,5096059.038002479,10694151.015830878,502032.9398259213,6963658.4328523055,6339162.456574228,13302820.889426533,624495.9762780778,-0.4154,-0.7032,-0.1859,0.0469,0.1015,-0.332,OK
ONDO,P2,2024-04-30,8473812.070923643,7620896.852176949,16094708.923100593,852915.2187466938,10860728.726871934,9767563.013460157,20628291.74033209,1093165.7134117763,-0.2692,-0.5664,-0.0934,0.053,4.5239,-0.8687,OK
ONDO,P2,2024-05-28,14354022.206570253,12169879.47177645,26523901.6783467,2184142.7347938027,11765591.972598566,9975311.042439712,21740903.015038278,1790280.9301588535,1.7511,-0.233,1.3108,0.0823,1.7214,0.1666,OK
ONDO,P2,2024-06-07,21827458.380672634,19266123.745680626,41093582.126353264,2561334.634992007,16168487.689387135,14271202.774578242,30439690.46396538,1897284.9148088936,2.1914,0.2289,1.4606,0.0623,2.8426,1.9919,OK
ONDO,P2,2024-06-30,5030804.868806517,6025451.823809303,11056256.69261582,-994646.9550027866,4532256.63856443,5428334.976404778,9960591.614969209,-896078.3378403476,-0.4311,-0.647,-0.9735,-0.09,-0.3131,0.1388,OK
ONDO,P2,2024-07-14,5717007.290103674,8194651.523389899,13911658.813493572,-2477644.2332862252,5806945.25826366,8323566.927970301,14130512.18623396,-2516621.6697066417,-0.2312,-0.5185,-1.6382,-0.1781,-0.4755,3.7747,OK
ONDO,P2,2024-07-13,3507375.624771223,3593279.94125561,7100655.566026833,-85904.31648438703,3560932.0426933304,3648148.088506752,7209080.131200083,-87216.04581342172,-0.9322,-0.7172,-0.3326,-0.0121,-0.8272,-0.2715,OK
ONDO,P2,2024-09-09,3730544.690405113,4058856.555225426,7789401.245630539,-328311.8648203127,6306656.0000086455,6861682.186256585,13168338.18626523,-555026.1862479392,-0.8301,-0.6535,-0.3932,-0.0421,-0.2955,-0.2716,OK
ONDO,P2,2024-10-18,6367604.990673406,7771557.640520737,14139162.631194143,-1403952.6498473305,8951500.313734414,10925159.578714598,19876659.892449014,-1973659.264980184,-0.2887,-0.4675,-0.8848,-0.0993,0.0164,-0.1215,OK
ONDO,P2,2024-11-03,17097415.908367515,26682757.857155334,43780173.76552285,-9585341.94878782,26839305.445070036,41886252.99186588,68725558.43693592,-15046947.546795845,1.6783,0.4397,-2.3577,-0.2189,5.1657,0.6506,OK
ONDO,P2,2025-02-20,19292659.470965736,19186789.53170886,38479449.002674595,105869.9392568767,15944346.670219619,15856850.85265195,31801197.52287157,87495.81756766886,1.0931,0.2555,0.4892,0.0028,3.94,-0.0636,OK
ONDO,P2,2025-05-12,57352378.31053214,45514097.01086567,102866475.32139781,11838281.299666464,55306054.301381044,43890161.05194375,99196215.3533248,11415893.249437295,2.3901,1.9804,2.2275,0.1151,6.2753,8.3039,OK
ONDO,P2,2025-05-16,52250172.86255973,28552865.018363647,80803037.88092338,23697307.84419608,53804587.39232396,29402297.389959574,83206884.78228354,24402290.00236439,1.2519,1.2672,2.1772,0.2933,0.8457,4.8083,OK
ONDO,P2,2025-08-29,12138203.238160014,11252329.131246692,23390532.369406708,885874.1069133226,12831692.034145406,11895205.513208022,24726897.547353428,936486.5209373832,-0.4975,-0.2591,-0.2381,0.0379,-0.3921,2.2941,OK
ONDO,P2,2024-05-05,3739149.1422173833,4479989.319503693,8219138.461721076,-740840.1772863097,4621465.464256922,5537119.577971231,10158585.042228153,-915654.1137143094,-0.9658,-0.7003,-0.3999,-0.0901,-0.9201,0.0552,OK
ONDO,P2,2024-02-21,6566464.834801273,5588254.144550427,12154718.9793517,978210.6902508466,19060302.559581082,16220876.446403377,35281179.005984455,2839426.1131777056,-0.8761,-0.5772,-0.2374,0.0805,-0.8496,-0.1404,OK
ONDO,P2,2024-05-22,32241399.340554476,25700114.394040257,57941513.73459473,6541284.946514219,34445240.25746749,27456829.822941903,61902070.08040939,6988410.43452559,0.3855,0.8666,0.2493,0.1129,1.4771,0.3235,OK
ONDO,P2,2024-10-09,1750933.78752248,2960845.1290164967,4711778.916538976,-1209911.3414940168,2552437.4257782316,4316195.148606015,6868632.574384247,-1763757.7228277838,-1.0699,-0.755,-0.7976,-0.2568,-0.4267,-0.8776,OK
ONDO,P2,2024-10-10,3914319.807352805,4417154.260993832,8331474.068346636,-502834.45364102675,5907132.207467377,6665963.816102836,12573096.023570213,-758831.6086354591,-0.8117,-0.6435,-0.6967,-0.0604,-0.3145,-0.919,OK
ONDO,P2,2024-10-25,15218168.562885668,13693756.066093333,28911924.628979,1524412.496792335,20044900.399478488,18036991.462233253,38081891.86171174,2007908.9372452348,0.0332,0.0264,-0.3034,0.0527,-0.501,-0.6422,OK
ONDO,P2,2025-11-19,8208540.946220602,16254403.639293648,24462944.58551425,-8045862.693073046,15056183.571757218,29813981.15036785,44870164.72212507,-14757797.57861063,0.2122,-0.1366,-2.1143,-0.3289,4.1919,0.0458,OK
ONDO,P2,2026-02-10,2415878.8340173448,2399161.868689027,4815040.702706372,16716.9653283176,9645073.954668054,9578333.700720333,19223407.655388385,66740.2539477218,-0.8139,-0.7921,0.0523,0.0035,-0.4221,-0.4142,OK
ONDO,P2,2025-06-23,15788048.652254853,20217185.757156964,36005234.40941182,-4429137.104902111,23494924.159985907,30086127.58644561,53581051.746431515,-6591203.426459704,0.7957,0.2265,-0.9439,-0.123,0.2453,1.9622,OK
ONDO,P2,2025-08-09,14619425.025964731,14398818.660043022,29018243.686007753,220606.3659217097,14332769.633298757,14116488.88239512,28449258.515693877,216280.75090363622,0.2779,0.0571,0.2401,0.0076,0.1862,-0.4992,OK
ONDO,P2,2025-11-14,23697125.749060154,24305850.19789022,48002975.946950376,-608724.4488300644,38667783.46198619,39661069.54337145,78328853.00535764,-993286.0813852549,1.6893,0.6907,0.3512,-0.0127,8.9694,9.1879,OK
ONDO,P2,2025-12-29,4520691.110695573,4374887.090255111,8895578.200950684,145804.0204404611,11677479.885763073,11300850.853992112,22978330.739755183,376629.03177096136,-1.0334,-0.6997,0.5416,0.0164,-0.7529,0.0677,OK
ONDO,P2,2026-01-30,6924177.661528588,5833047.910275509,12757225.571804097,1091129.7512530796,21972727.294887085,18510208.330240946,40482935.62512803,3462518.9646461383,-0.8311,-0.5132,0.7651,0.0855,-0.5604,-0.5588,OK
ONDO,P2,2026-02-11,3735670.9343946935,3349985.100413761,7085656.034808455,385685.83398093237,15097523.943139613,13538794.275747105,28636318.21888672,1558729.6673925072,-0.9808,-0.7483,0.603,0.0544,-0.8524,-0.7104,OK
ONDO,P2,2026-02-13,3007346.6778194252,3524052.664877489,6531399.342696914,-516705.98705806397,11958163.887165744,14012750.716244008,25970914.603409752,-2054586.8290782645,-0.8246,-0.7656,-0.0347,-0.0791,-0.2658,0.3565,OK
ONDO,P2,2026-03-04,5586686.910706505,5185049.0686520245,10771735.97935853,401637.8420544807,21849966.797713213,20279129.975485463,42129096.77319868,1570836.82222775,-0.6195,-0.5973,0.5099,0.0373,-0.1556,-0.7008,OK
ONDO,P2,2024-03-12,6582488.661895191,5328345.545389281,11910834.207284473,1254143.1165059106,10724997.493931085,8681593.77955474,19406591.273485824,2043403.7143763453,-0.367,-0.5514,1.5439,0.1053,0.681,-0.5895,OK
ONDO,P2,2024-05-12,1453133.7665815405,3707242.6900996957,5160376.456681237,-2254108.9235181552,1846522.44859826,4710858.013969878,6557380.462568138,-2864335.5653716177,-0.6646,-0.8354,-2.1357,-0.4368,-0.2099,-0.8925,OK
ONDO,P2,2024-06-05,32302507.943572983,30115392.2013765,62417900.14494948,2187115.7421964817,22277591.685222745,20769236.000949312,43046827.68617205,1508355.684273433,2.6195,1.5397,1.4911,0.035,4.7946,6.0167,OK
ONDO,P2,2024-08-07,12546460.574596083,13415958.74946436,25962419.32406044,-869498.1748682763,17911872.389512643,19153205.772625446,37065078.16213809,-1241333.383112803,0.4542,0.0086,-0.8276,-0.0335,1.1797,1.0351,OK
ONDO,P2,2024-10-23,6668887.63556973,6338916.019000932,13007803.654570661,329971.6165687982,8694213.323490063,8264030.09325471,16958243.416744772,430183.2302353531,-0.2707,-0.4991,0.1703,0.0254,1.5207,0.8358,OK
ONDO,P2,2024-12-18,31577861.32637558,29896054.930345893,61473916.256721474,1681806.3960296884,16277248.106379164,15410337.592961807,31687585.69934097,866910.5134173576,1.6502,1.4315,1.0279,0.0274,-0.0151,8.4121,OK
ONDO,P2,2025-02-19,21740732.31391341,23091007.38219853,44831739.69611194,-1350275.0682851225,18117276.928261176,19242506.151832107,37359783.08009328,-1125229.2235709317,0.699,0.7071,-1.0485,-0.0301,0.7268,3.162,OK
ONDO,P2,2025-04-17,6567427.114712849,13975587.085673237,20543014.200386085,-7408159.970960388,7990183.085458922,17003233.928723544,24993417.014182467,-9013050.84326462,-0.4773,-0.3031,-2.2878,-0.3606,0.5793,0.7247,OK
ONDO,P2,2024-07-30,4819661.705004206,7388001.486048043,12207663.191052249,-2568339.781043837,4934760.048372449,7564434.3528949665,12499194.401267417,-2629674.304522517,-0.8735,-0.6549,-0.456,-0.2104,-0.8014,1.3657,OK
ONDO,P2,2024-08-31,2569585.6572105004,1883116.4451561552,4452702.102366656,686469.2120543453,3955149.769210584,2898524.730069301,6853674.499279885,1056625.039141283,-1.2294,-0.9531,0.559,0.1542,-0.9007,-0.9287,OK
ONDO,P2,2024-09-01,3053520.363561644,5247156.130355733,8300676.493917378,-2193635.766794089,4839552.300514061,8316265.653522589,13155817.95403665,-3476713.3530085282,-0.8397,-0.7471,-0.2788,-0.2643,-0.5959,-0.6803,OK
ONDO,P2,2024-09-12,4200713.430720855,4752059.688015934,8952773.118736789,-551346.2572950795,6749738.782426753,7635646.206673931,14385384.989100683,-885907.4242471782,-0.6679,-0.679,0.33,-0.0616,-0.2666,-0.3117,OK
ONDO,P2,2024-12-12,46494722.16422733,48728979.92417096,95223702.0883983,-2234257.7599436343,26417455.77512916,27686920.41146078,54104376.18658994,-1269464.6363316178,2.0781,2.9304,-0.1922,-0.0235,20.3856,0.549,OK
ONDO,P2,2025-05-01,22673181.943706047,27272790.19434717,49945972.138053216,-4599608.250641122,24886677.720171236,29935328.07974381,54822005.799915045,-5048650.3595725745,0.663,1.1573,-0.8843,-0.0921,5.0171,0.1141,OK
ONDO,P2,2025-11-10,13270760.296478597,11908151.061113512,25178911.35759211,1362609.2353650853,19447728.316700786,17450883.100662984,36898611.41736377,1996845.2160378024,-0.1016,0.0327,1.3331,0.0541,1.8124,0.2257,OK
ONDO,P2,2026-02-14,5711628.947974497,6824279.7741004005,12535908.722074898,-1112650.826125903,21670747.704445586,25892306.134754363,47563053.839199945,-4221558.430308778,-0.4997,-0.5486,0.161,-0.0888,-0.8684,0.0269,OK
ONDO,P2,2024-08-21,4013749.414854065,5996186.630505094,10009936.045359159,-1982437.2156510293,5962655.188538129,8907679.485796725,14870334.674334854,-2945024.297258596,-0.574,-0.6591,-0.3728,-0.198,-0.7996,1.2481,OK
ONDO,P2,2025-03-25,26324256.34592521,26067659.922603857,52391916.268529065,256596.4233213514,29678991.46745783,29389694.669924058,59068686.13738189,289296.7975337729,0.6748,1.2878,0.9646,0.0049,1.0808,5.3118,OK
ONDO,P2,2025-03-29,14593655.411195774,16702023.87531649,31295679.286512263,-2108368.464120716,17334561.626446195,19838913.14378558,37173474.770231776,-2504351.517339386,-0.1596,0.2831,-0.4353,-0.0674,1.4965,2.4956,OK
ONDO,P2,2025-05-02,26703764.443074755,35766228.40134051,62469992.84441526,-9062463.958265752,29221200.048448656,39138006.82753989,68359206.87598854,-9916806.779091235,0.7519,1.5962,-2.2034,-0.1451,5.2408,-0.344,OK
ONDO,P2,2025-08-17,7864129.289250096,15634139.986651542,23498269.275901638,-7770010.697401445,7848432.4244012935,15602934.118414713,23451366.542816006,-7754501.69401342,-0.5468,-0.1474,-1.3336,-0.3307,-0.5515,-0.5295,OK
ONDO,P2,2025-10-11,47649393.01466442,47863463.18019673,95512856.19486114,-214070.1655323133,67772363.05209137,68076837.88501555,135849200.9371069,-304474.8329241723,2.0672,2.6217,0.6659,-0.0022,2.052,2.7934,OK
ONDO,P2,2026-04-02,11708461.672071591,10788829.534769958,22497291.20684155,919632.1373016331,43215499.358036675,39821171.123270616,83036670.4813073,3394328.2347660586,-0.5926,-0.2859,1.0177,0.0409,-0.6399,0.7946,OK
ONDO,P2,2026-04-18,3040360.4579811185,3517385.2262107,6557745.684191818,-477024.7682295814,11210189.953251373,12969040.042957587,24179229.99620896,-1758850.0897062141,-1.1143,-0.8753,0.5881,-0.0727,-0.7209,-0.3449,OK
ONDO,P2,2024-04-17,20799161.82685794,22939775.129695546,43738936.95655349,-2140613.3028376065,25458842.930795617,28079022.450825162,53537865.38162078,-2620179.520029545,0.057,0.5732,0.1229,-0.0489,-0.5421,-0.1652,OK
ONDO,P2,2024-05-15,5616574.436638609,8790701.000944657,14407275.437583266,-3174126.5643060487,7637597.226811275,11953875.862228148,19591473.089039423,-4316278.635416873,-0.8447,-0.5402,-0.0507,-0.2203,-0.3596,-0.5396,OK
ONDO,P2,2024-09-03,2240166.240221258,1652138.2184616085,3892304.4586828663,588028.0217596493,3618318.7053538384,2668535.268658977,6286853.974012815,949783.4366948614,-1.0221,-0.944,0.9125,0.1511,-0.4065,-0.9377,OK
ONDO,P2,2025-07-01,8357774.3541788515,9096043.336523352,17453817.690702204,-738268.9823445007,10863338.10898836,11822931.5642217,22686269.673210062,-959593.4552333411,-0.3951,-0.4184,0.3358,-0.0423,-0.601,-0.2572,OK
ONDO,P2,2025-08-27,17899422.53695871,12222784.052154694,30122206.589113403,5676638.484804016,19035155.063842893,12998329.37427054,32033484.438113432,6036825.689572353,0.0306,0.0521,2.2746,0.1885,1.0908,-0.6846,OK
ONDO,P2,2025-09-15,19763171.344861656,14264428.436480898,34027599.78134255,5498742.908380758,18822067.947487287,13585169.939505616,32407237.8869929,5236898.007981671,0.966,0.1747,1.5514,0.1616,7.7423,0.5125,OK
ONDO,P2,2025-12-01,9542956.786851764,5820512.611930774,15363469.398782536,3722444.17492099,18943910.024162397,11554413.341454005,30498323.365616404,7389496.682708392,-0.4092,-0.5873,0.8127,0.2423,-0.1198,1.3428,OK
ONDO,P2,2026-02-09,4184014.8432430606,5723093.048653136,9907107.891896196,-1539078.2054100754,16201287.282356229,22160885.68008433,38362172.96244056,-5959598.3977281,-0.8883,-0.8043,-0.7684,-0.1554,-0.6711,-0.7735,OK
ONDO,P2,2024-02-20,8375833.51219883,10284274.675471088,18660108.187669918,-1908441.163272258,23949496.6451133,29406410.89378086,53355907.53889416,-5456914.2486675605,0.0734,-0.4739,-0.8969,-0.1023,-0.4516,0.2952,OK
ONDO,P2,2024-02-22,8993797.727700494,12635767.695032503,21629565.422732998,-3641969.967332009,24478980.44876552,34391557.35170479,58870537.80047031,-9912576.902939271,0.2974,-0.3068,-1.3777,-0.1684,0.4079,4.557,OK
ONDO,P2,2025-05-17,43162683.23950951,37805937.17239207,80968620.41190158,5356746.067117438,45924930.00448953,40225372.661886565,86150302.6663761,5699557.342602968,2.4828,1.9781,1.0472,0.0662,7.1728,3.639,OK
ONDO,P2,2025-05-23,27483561.073415395,29237441.38186574,56721002.45528114,-1753880.308450345,26997604.19785402,28720472.870202087,55718077.06805611,-1722868.6723480672,1.0353,0.9616,-0.8535,-0.0309,2.0397,0.883,OK
ONDO,P2,2025-08-05,17248591.8770167,14051363.993653854,31299955.870670557,3197227.8833628464,18233781.315261602,14853937.067339264,33087718.382600866,3379844.2479223385,-0.1011,0.0073,0.6026,0.1021,0.4471,-0.0802,OK
ONDO,P2,2026-03-25,3865812.0455708653,4469160.824388378,8334972.869959244,-603348.778817513,15073213.704466684,17425734.979230937,32498948.68369762,-2352521.274764253,-0.9187,-0.8562,-0.3136,-0.0724,-0.8971,-0.4575,OK
ONDO,P2,2024-10-29,9805001.00919723,15304533.256207766,25109534.265404996,-5499532.2470105365,14499291.685196426,22631807.13386929,37131098.81906572,-8132515.448672865,-0.2762,-0.1976,-1.4273,-0.219,-0.5573,1.5345,OK
ONDO,P2,2025-06-10,10975527.983469835,9355663.171580154,20331191.155049987,1619864.81188968,12532389.081953693,10682749.03608601,23215138.118039705,1849640.0458676834,-0.559,-0.4,0.6007,0.0797,-0.3504,0.0896,OK
ONDO,P2,2025-12-10,3888269.6807434433,4239994.785166267,8128264.46590971,-351725.104422824,7785430.322915654,8489684.79036313,16275115.113278784,-704254.4674474755,-0.9961,-0.896,-0.0428,-0.0433,-0.0248,-0.6242,OK
ONDO,P2,2026-05-02,5330448.302601276,7828089.138777778,13158537.441379054,-2497640.8361765016,19850328.089766867,29151420.08690874,49001748.1766756,-9301091.997141872,-0.7188,-0.7041,-0.7614,-0.1898,-0.476,-0.8375,OK
ONDO,P2,2024-06-08,12922039.869761107,13355749.517959466,26277789.387720574,-433709.6481983587,9715819.450948203,10041916.930796593,19757736.381744795,-326097.47984839045,0.1759,-0.2002,0.1455,-0.0165,0.2925,-0.5367,OK
ONDO,P2,2024-12-04,76284621.12115125,62231042.439869754,138515663.561021,14053578.6812815,45679413.845000744,37264097.26938309,82943511.11438383,8415316.575617656,2.5935,3.6599,2.3679,0.1015,16.0412,3.4254,OK
ONDO,P2,2025-09-23,34587926.55177977,24408918.271789797,58996844.823569566,10179008.279989973,36716725.58444003,25911225.19751661,62627950.78195664,10805500.386923421,0.5259,0.8958,1.3109,0.1725,3.4835,6.0782,OK
